sentence,ambiguous,reduced,post_rc_POS,surprisal
The dog promenaded on the boardwalk were <eos>,True,True,VBD,8.190711975097656
The dog promenaded on the boardwalk had <eos>,True,True,VBD,9.519102096557617
The dog promenaded on the boardwalk became <eos>,True,True,VBD,10.799882888793945
The dog promenaded on the boardwalk did <eos>,True,True,VBD,13.211353302001953
The dog promenaded on the boardwalk began <eos>,True,True,VBD,11.922704696655273
The dog promenaded on the boardwalk said <eos>,True,True,VBD,13.897412300109863
The dog promenaded on the boardwalk took <eos>,True,True,VBD,11.885327339172363
The dog promenaded on the boardwalk died <eos>,True,True,VBD,14.823433876037598
The dog promenaded on the boardwalk served <eos>,True,True,VBD,12.3218994140625
The dog promenaded on the boardwalk included <eos>,True,True,VBD,13.159703254699707
The dog promenaded on the boardwalk came <eos>,True,True,VBD,13.126484870910645
The dog promenaded on the boardwalk went <eos>,True,True,VBD,13.964438438415527
The dog promenaded on the boardwalk wrote <eos>,True,True,VBD,18.02362632751465
The dog promenaded on the boardwalk announced <eos>,True,True,VBD,17.846330642700195
The dog promenaded on the boardwalk appeared <eos>,True,True,VBD,13.109148025512695
The dog promenaded on the boardwalk remained <eos>,True,True,VBD,13.708283424377441
The dog promenaded on the boardwalk followed <eos>,True,True,VBD,12.377968788146973
The dog promenaded on the boardwalk gave <eos>,True,True,VBD,13.742626190185547
The dog promenaded on the boardwalk joined <eos>,True,True,VBD,16.25721549987793
The dog promenaded on the boardwalk reported <eos>,True,True,VBD,16.753870010375977
The dog promenaded on the boardwalk decided <eos>,True,True,VBD,17.317035675048828
The dog promenaded on the boardwalk added <eos>,True,True,VBD,17.068944931030273
The dog promenaded on the boardwalk closed <eos>,True,True,VBD,13.472044944763184
The dog promenaded on the boardwalk failed <eos>,True,True,VBD,16.156349182128906
The dog promenaded on the boardwalk lived <eos>,True,True,VBD,14.855157852172852
The dog promenaded on the boardwalk turned <eos>,True,True,VBD,14.948384284973145
The dog promenaded on the boardwalk wanted <eos>,True,True,VBD,18.665664672851562
The dog promenaded on the boardwalk attended <eos>,True,True,VBD,15.195239067077637
The dog promenaded on the boardwalk helped <eos>,True,True,VBD,13.88791561126709
The dog promenaded on the boardwalk grew <eos>,True,True,VBD,13.628801345825195
The dog promenaded on the boardwalk got <eos>,True,True,VBD,14.355386734008789
The dog promenaded on the boardwalk suffered <eos>,True,True,VBD,13.754293441772461
The dog promenaded on the boardwalk resulted <eos>,True,True,VBD,15.444290161132812
The dog promenaded on the boardwalk agreed <eos>,True,True,VBD,20.392606735229492
The dog promenaded on the boardwalk occurred <eos>,True,True,VBD,15.887965202331543
The dog promenaded on the boardwalk refused <eos>,True,True,VBD,19.639808654785156
The dog promenaded on the boardwalk showed <eos>,True,True,VBD,14.770791053771973
The dog promenaded on the boardwalk revealed <eos>,True,True,VBD,15.700296401977539
The dog promenaded on the boardwalk fell <eos>,True,True,VBD,12.958382606506348
The dog promenaded on the boardwalk argued <eos>,True,True,VBD,21.488697052001953
The dog promenaded on the boardwalk dropped <eos>,True,True,VBD,15.031362533569336
The dog promenaded on the boardwalk contributed <eos>,True,True,VBD,17.767606735229492
The dog promenaded on the boardwalk voted <eos>,True,True,VBD,19.24593734741211
The dog promenaded on the boardwalk declined <eos>,True,True,VBD,16.396636962890625
The dog promenaded on the boardwalk resigned <eos>,True,True,VBD,20.584352493286133
The dog promenaded on the boardwalk concluded <eos>,True,True,VBD,20.986413955688477
The dog promenaded on the boardwalk explained <eos>,True,True,VBD,19.562255859375
The dog promenaded on the boardwalk participated <eos>,True,True,VBD,18.62217903137207
The dog promenaded on the boardwalk stopped <eos>,True,True,VBD,16.98099136352539
The dog promenaded on the boardwalk wounded <eos>,True,True,VBD,23.996313095092773
The dog promenaded on the boardwalk attracted <eos>,True,True,VBD,14.276331901550293
The dog promenaded on the boardwalk denied <eos>,True,True,VBD,20.508037567138672
The dog promenaded on the boardwalk happened <eos>,True,True,VBD,17.94524574279785
The dog promenaded on the boardwalk emerged <eos>,True,True,VBD,17.380403518676758
The dog promenaded on the boardwalk surrounded <eos>,True,True,VBD,14.013192176818848
The dog promenaded on the boardwalk seemed <eos>,True,True,VBD,16.541149139404297
The dog promenaded on the boardwalk traveled <eos>,True,True,VBD,14.943641662597656
The dog promenaded on the boardwalk responded <eos>,True,True,VBD,18.82537841796875
The dog promenaded on the boardwalk looked <eos>,True,True,VBD,16.09596824645996
The dog promenaded on the boardwalk landed <eos>,True,True,VBD,18.88115692138672
The dog promenaded on the boardwalk hoped <eos>,True,True,VBD,22.399410247802734
The dog promenaded on the boardwalk escaped <eos>,True,True,VBD,18.28291130065918
The dog promenaded on the boardwalk manufactured <eos>,True,True,VBD,18.936166763305664
The dog promenaded on the boardwalk pulled <eos>,True,True,VBD,15.669615745544434
The dog promenaded on the boardwalk resumed <eos>,True,True,VBD,17.90104866027832
The dog promenaded on the boardwalk demanded <eos>,True,True,VBD,17.568693161010742
The dog promenaded on the boardwalk acknowledged <eos>,True,True,VBD,21.560270309448242
The dog promenaded on the boardwalk disappeared <eos>,True,True,VBD,14.958684921264648
The dog that was promenaded on the boardwalk was <eos>,True,False,VBD,2.5641191005706787
The dog that was promenaded on the boardwalk were <eos>,True,False,VBD,6.958842754364014
The dog that was promenaded on the boardwalk had <eos>,True,False,VBD,5.639416694641113
The dog that was promenaded on the boardwalk became <eos>,True,False,VBD,7.565269947052002
The dog that was promenaded on the boardwalk did <eos>,True,False,VBD,9.341625213623047
The dog that was promenaded on the boardwalk began <eos>,True,False,VBD,9.226032257080078
The dog that was promenaded on the boardwalk said <eos>,True,False,VBD,12.094233512878418
The dog that was promenaded on the boardwalk took <eos>,True,False,VBD,9.03735065460205
The dog that was promenaded on the boardwalk died <eos>,True,False,VBD,11.872967720031738
The dog that was promenaded on the boardwalk served <eos>,True,False,VBD,10.273702621459961
The dog that was promenaded on the boardwalk included <eos>,True,False,VBD,9.790838241577148
The dog that was promenaded on the boardwalk came <eos>,True,False,VBD,9.677668571472168
The dog that was promenaded on the boardwalk went <eos>,True,False,VBD,10.604792594909668
The dog that was promenaded on the boardwalk wrote <eos>,True,False,VBD,16.049720764160156
The dog that was promenaded on the boardwalk announced <eos>,True,False,VBD,15.8607177734375
The dog that was promenaded on the boardwalk appeared <eos>,True,False,VBD,9.730892181396484
The dog that was promenaded on the boardwalk remained <eos>,True,False,VBD,10.385125160217285
The dog that was promenaded on the boardwalk followed <eos>,True,False,VBD,11.916672706604004
The dog that was promenaded on the boardwalk gave <eos>,True,False,VBD,10.217138290405273
The dog that was promenaded on the boardwalk joined <eos>,True,False,VBD,14.220897674560547
The dog that was promenaded on the boardwalk reported <eos>,True,False,VBD,14.037882804870605
The dog that was promenaded on the boardwalk decided <eos>,True,False,VBD,14.515257835388184
The dog that was promenaded on the boardwalk added <eos>,True,False,VBD,13.864582061767578
The dog that was promenaded on the boardwalk closed <eos>,True,False,VBD,10.969566345214844
The dog that was promenaded on the boardwalk failed <eos>,True,False,VBD,12.457172393798828
The dog that was promenaded on the boardwalk lived <eos>,True,False,VBD,11.73051929473877
The dog that was promenaded on the boardwalk turned <eos>,True,False,VBD,12.431195259094238
The dog that was promenaded on the boardwalk wanted <eos>,True,False,VBD,15.593155860900879
The dog that was promenaded on the boardwalk attended <eos>,True,False,VBD,13.80141544342041
The dog that was promenaded on the boardwalk helped <eos>,True,False,VBD,11.076335906982422
The dog that was promenaded on the boardwalk grew <eos>,True,False,VBD,10.415289878845215
The dog that was promenaded on the boardwalk got <eos>,True,False,VBD,11.114700317382812
The dog that was promenaded on the boardwalk suffered <eos>,True,False,VBD,11.978242874145508
The dog that was promenaded on the boardwalk resulted <eos>,True,False,VBD,11.593801498413086
The dog that was promenaded on the boardwalk agreed <eos>,True,False,VBD,17.59834861755371
The dog that was promenaded on the boardwalk occurred <eos>,True,False,VBD,12.49547004699707
The dog that was promenaded on the boardwalk refused <eos>,True,False,VBD,15.95386028289795
The dog that was promenaded on the boardwalk showed <eos>,True,False,VBD,10.755921363830566
The dog that was promenaded on the boardwalk revealed <eos>,True,False,VBD,12.808095932006836
The dog that was promenaded on the boardwalk fell <eos>,True,False,VBD,9.503175735473633
The dog that was promenaded on the boardwalk argued <eos>,True,False,VBD,18.762659072875977
The dog that was promenaded on the boardwalk dropped <eos>,True,False,VBD,12.372878074645996
The dog that was promenaded on the boardwalk contributed <eos>,True,False,VBD,14.919855117797852
The dog that was promenaded on the boardwalk voted <eos>,True,False,VBD,16.611064910888672
The dog that was promenaded on the boardwalk declined <eos>,True,False,VBD,13.276618003845215
The dog that was promenaded on the boardwalk resigned <eos>,True,False,VBD,18.15990447998047
The dog that was promenaded on the boardwalk concluded <eos>,True,False,VBD,17.746217727661133
The dog that was promenaded on the boardwalk explained <eos>,True,False,VBD,17.952926635742188
The dog that was promenaded on the boardwalk participated <eos>,True,False,VBD,16.385515213012695
The dog that was promenaded on the boardwalk stopped <eos>,True,False,VBD,13.840877532958984
The dog that was promenaded on the boardwalk wounded <eos>,True,False,VBD,22.624086380004883
The dog that was promenaded on the boardwalk attracted <eos>,True,False,VBD,11.627050399780273
The dog that was promenaded on the boardwalk denied <eos>,True,False,VBD,17.96207046508789
The dog that was promenaded on the boardwalk happened <eos>,True,False,VBD,14.641890525817871
The dog that was promenaded on the boardwalk emerged <eos>,True,False,VBD,14.412339210510254
The dog that was promenaded on the boardwalk surrounded <eos>,True,False,VBD,14.137798309326172
The dog that was promenaded on the boardwalk seemed <eos>,True,False,VBD,12.217869758605957
The dog that was promenaded on the boardwalk traveled <eos>,True,False,VBD,13.437682151794434
The dog that was promenaded on the boardwalk responded <eos>,True,False,VBD,15.462782859802246
The dog that was promenaded on the boardwalk looked <eos>,True,False,VBD,12.05643081665039
The dog that was promenaded on the boardwalk landed <eos>,True,False,VBD,15.443599700927734
The dog that was promenaded on the boardwalk hoped <eos>,True,False,VBD,18.890222549438477
The dog that was promenaded on the boardwalk escaped <eos>,True,False,VBD,15.460356712341309
The dog that was promenaded on the boardwalk manufactured <eos>,True,False,VBD,16.91677474975586
The dog that was promenaded on the boardwalk pulled <eos>,True,False,VBD,12.996559143066406
The dog that was promenaded on the boardwalk resumed <eos>,True,False,VBD,15.898969650268555
The dog that was promenaded on the boardwalk demanded <eos>,True,False,VBD,15.107865333557129
The dog that was promenaded on the boardwalk acknowledged <eos>,True,False,VBD,19.788482666015625
The dog that was promenaded on the boardwalk disappeared <eos>,True,False,VBD,11.749761581420898
The dog seen on the boardwalk was <eos>,False,True,VBD,3.473644495010376
The dog seen on the boardwalk were <eos>,False,True,VBD,8.894697189331055
The dog seen on the boardwalk had <eos>,False,True,VBD,7.160511016845703
The dog seen on the boardwalk became <eos>,False,True,VBD,8.519210815429688
The dog seen on the boardwalk did <eos>,False,True,VBD,10.756093978881836
The dog seen on the boardwalk began <eos>,False,True,VBD,10.296525955200195
The dog seen on the boardwalk said <eos>,False,True,VBD,12.838809967041016
The dog seen on the boardwalk took <eos>,False,True,VBD,10.729168891906738
The dog seen on the boardwalk died <eos>,False,True,VBD,14.942031860351562
The dog seen on the boardwalk served <eos>,False,True,VBD,11.54684829711914
The dog seen on the boardwalk included <eos>,False,True,VBD,11.22966480255127
The dog seen on the boardwalk came <eos>,False,True,VBD,11.850756645202637
The dog seen on the boardwalk went <eos>,False,True,VBD,12.226983070373535
The dog seen on the boardwalk wrote <eos>,False,True,VBD,17.77680015563965
The dog seen on the boardwalk announced <eos>,False,True,VBD,17.615846633911133
The dog seen on the boardwalk appeared <eos>,False,True,VBD,10.040610313415527
The dog seen on the boardwalk remained <eos>,False,True,VBD,10.998623847961426
The dog seen on the boardwalk followed <eos>,False,True,VBD,12.486066818237305
The dog seen on the boardwalk gave <eos>,False,True,VBD,12.39156723022461
The dog seen on the boardwalk joined <eos>,False,True,VBD,15.90866756439209
The dog seen on the boardwalk reported <eos>,False,True,VBD,15.75338363647461
The dog seen on the boardwalk decided <eos>,False,True,VBD,17.203081130981445
The dog seen on the boardwalk added <eos>,False,True,VBD,16.055660247802734
The dog seen on the boardwalk closed <eos>,False,True,VBD,12.120759010314941
The dog seen on the boardwalk failed <eos>,False,True,VBD,14.421213150024414
The dog seen on the boardwalk lived <eos>,False,True,VBD,13.430511474609375
The dog seen on the boardwalk turned <eos>,False,True,VBD,13.994002342224121
The dog seen on the boardwalk wanted <eos>,False,True,VBD,18.302040100097656
The dog seen on the boardwalk attended <eos>,False,True,VBD,13.621380805969238
The dog seen on the boardwalk helped <eos>,False,True,VBD,11.997800827026367
The dog seen on the boardwalk grew <eos>,False,True,VBD,10.68952465057373
The dog seen on the boardwalk got <eos>,False,True,VBD,12.797811508178711
The dog seen on the boardwalk suffered <eos>,False,True,VBD,13.11636734008789
The dog seen on the boardwalk resulted <eos>,False,True,VBD,14.027690887451172
The dog seen on the boardwalk agreed <eos>,False,True,VBD,20.937307357788086
The dog seen on the boardwalk occurred <eos>,False,True,VBD,13.666996955871582
The dog seen on the boardwalk refused <eos>,False,True,VBD,18.838375091552734
The dog seen on the boardwalk showed <eos>,False,True,VBD,11.911391258239746
The dog seen on the boardwalk revealed <eos>,False,True,VBD,13.500504493713379
The dog seen on the boardwalk fell <eos>,False,True,VBD,11.236440658569336
The dog seen on the boardwalk argued <eos>,False,True,VBD,21.2758846282959
The dog seen on the boardwalk dropped <eos>,False,True,VBD,13.338692665100098
The dog seen on the boardwalk contributed <eos>,False,True,VBD,16.52840232849121
The dog seen on the boardwalk voted <eos>,False,True,VBD,18.37297821044922
The dog seen on the boardwalk declined <eos>,False,True,VBD,14.59593677520752
The dog seen on the boardwalk resigned <eos>,False,True,VBD,22.11543083190918
The dog seen on the boardwalk concluded <eos>,False,True,VBD,19.71259117126465
The dog seen on the boardwalk explained <eos>,False,True,VBD,19.41761016845703
The dog seen on the boardwalk participated <eos>,False,True,VBD,17.376028060913086
The dog seen on the boardwalk stopped <eos>,False,True,VBD,14.614885330200195
The dog seen on the boardwalk wounded <eos>,False,True,VBD,23.005390167236328
The dog seen on the boardwalk attracted <eos>,False,True,VBD,12.428832054138184
The dog seen on the boardwalk denied <eos>,False,True,VBD,19.233766555786133
The dog seen on the boardwalk happened <eos>,False,True,VBD,16.371734619140625
The dog seen on the boardwalk emerged <eos>,False,True,VBD,15.002474784851074
The dog seen on the boardwalk surrounded <eos>,False,True,VBD,12.187440872192383
The dog seen on the boardwalk seemed <eos>,False,True,VBD,13.91812801361084
The dog seen on the boardwalk traveled <eos>,False,True,VBD,14.49139404296875
The dog seen on the boardwalk responded <eos>,False,True,VBD,18.31920051574707
The dog seen on the boardwalk looked <eos>,False,True,VBD,13.783318519592285
The dog seen on the boardwalk landed <eos>,False,True,VBD,17.775104522705078
The dog seen on the boardwalk hoped <eos>,False,True,VBD,21.296173095703125
The dog seen on the boardwalk escaped <eos>,False,True,VBD,17.984357833862305
The dog seen on the boardwalk manufactured <eos>,False,True,VBD,17.86935806274414
The dog seen on the boardwalk pulled <eos>,False,True,VBD,14.253327369689941
The dog seen on the boardwalk resumed <eos>,False,True,VBD,16.45604705810547
The dog seen on the boardwalk demanded <eos>,False,True,VBD,17.367223739624023
The dog seen on the boardwalk acknowledged <eos>,False,True,VBD,20.842979431152344
The dog seen on the boardwalk disappeared <eos>,False,True,VBD,12.337250709533691
The dog that was seen on the boardwalk was <eos>,False,False,VBD,2.3113718032836914
The dog that was seen on the boardwalk were <eos>,False,False,VBD,6.223115921020508
The dog that was seen on the boardwalk had <eos>,False,False,VBD,5.700256824493408
The dog that was seen on the boardwalk became <eos>,False,False,VBD,7.79780387878418
The dog that was seen on the boardwalk did <eos>,False,False,VBD,9.5719575881958
The dog that was seen on the boardwalk began <eos>,False,False,VBD,9.691963195800781
The dog that was seen on the boardwalk said <eos>,False,False,VBD,12.417888641357422
The dog that was seen on the boardwalk took <eos>,False,False,VBD,9.314798355102539
The dog that was seen on the boardwalk died <eos>,False,False,VBD,13.081369400024414
The dog that was seen on the boardwalk served <eos>,False,False,VBD,10.955059051513672
The dog that was seen on the boardwalk included <eos>,False,False,VBD,10.098485946655273
The dog that was seen on the boardwalk came <eos>,False,False,VBD,10.254226684570312
The dog that was seen on the boardwalk went <eos>,False,False,VBD,10.953145027160645
The dog that was seen on the boardwalk wrote <eos>,False,False,VBD,17.395587921142578
The dog that was seen on the boardwalk announced <eos>,False,False,VBD,16.829776763916016
The dog that was seen on the boardwalk appeared <eos>,False,False,VBD,9.397183418273926
The dog that was seen on the boardwalk remained <eos>,False,False,VBD,10.057214736938477
The dog that was seen on the boardwalk followed <eos>,False,False,VBD,12.511163711547852
The dog that was seen on the boardwalk gave <eos>,False,False,VBD,11.291842460632324
The dog that was seen on the boardwalk joined <eos>,False,False,VBD,15.034167289733887
The dog that was seen on the boardwalk reported <eos>,False,False,VBD,14.461947441101074
The dog that was seen on the boardwalk decided <eos>,False,False,VBD,16.00014305114746
The dog that was seen on the boardwalk added <eos>,False,False,VBD,15.644743919372559
The dog that was seen on the boardwalk closed <eos>,False,False,VBD,11.357441902160645
The dog that was seen on the boardwalk failed <eos>,False,False,VBD,12.587424278259277
The dog that was seen on the boardwalk lived <eos>,False,False,VBD,12.181717872619629
The dog that was seen on the boardwalk turned <eos>,False,False,VBD,12.919445991516113
The dog that was seen on the boardwalk wanted <eos>,False,False,VBD,17.400711059570312
The dog that was seen on the boardwalk attended <eos>,False,False,VBD,12.632488250732422
The dog that was seen on the boardwalk helped <eos>,False,False,VBD,11.161527633666992
The dog that was seen on the boardwalk grew <eos>,False,False,VBD,10.056929588317871
The dog that was seen on the boardwalk got <eos>,False,False,VBD,11.93553638458252
The dog that was seen on the boardwalk suffered <eos>,False,False,VBD,12.0293550491333
The dog that was seen on the boardwalk resulted <eos>,False,False,VBD,12.334230422973633
The dog that was seen on the boardwalk agreed <eos>,False,False,VBD,19.298690795898438
The dog that was seen on the boardwalk occurred <eos>,False,False,VBD,12.318855285644531
The dog that was seen on the boardwalk refused <eos>,False,False,VBD,17.268972396850586
The dog that was seen on the boardwalk showed <eos>,False,False,VBD,10.183927536010742
The dog that was seen on the boardwalk revealed <eos>,False,False,VBD,12.765217781066895
The dog that was seen on the boardwalk fell <eos>,False,False,VBD,9.919866561889648
The dog that was seen on the boardwalk argued <eos>,False,False,VBD,20.70033836364746
The dog that was seen on the boardwalk dropped <eos>,False,False,VBD,12.646710395812988
The dog that was seen on the boardwalk contributed <eos>,False,False,VBD,15.382043838500977
The dog that was seen on the boardwalk voted <eos>,False,False,VBD,17.092639923095703
The dog that was seen on the boardwalk declined <eos>,False,False,VBD,13.301971435546875
The dog that was seen on the boardwalk resigned <eos>,False,False,VBD,20.384830474853516
The dog that was seen on the boardwalk concluded <eos>,False,False,VBD,18.356250762939453
The dog that was seen on the boardwalk explained <eos>,False,False,VBD,18.954301834106445
The dog that was seen on the boardwalk participated <eos>,False,False,VBD,16.57639503479004
The dog that was seen on the boardwalk stopped <eos>,False,False,VBD,14.046195030212402
The dog that was seen on the boardwalk wounded <eos>,False,False,VBD,22.944557189941406
The dog that was seen on the boardwalk attracted <eos>,False,False,VBD,11.372788429260254
The dog that was seen on the boardwalk denied <eos>,False,False,VBD,18.756357192993164
The dog that was seen on the boardwalk happened <eos>,False,False,VBD,15.549111366271973
The dog that was seen on the boardwalk emerged <eos>,False,False,VBD,14.329917907714844
The dog that was seen on the boardwalk surrounded <eos>,False,False,VBD,13.323205947875977
The dog that was seen on the boardwalk seemed <eos>,False,False,VBD,12.437397956848145
The dog that was seen on the boardwalk traveled <eos>,False,False,VBD,13.728343963623047
The dog that was seen on the boardwalk responded <eos>,False,False,VBD,16.119291305541992
The dog that was seen on the boardwalk looked <eos>,False,False,VBD,12.4935302734375
The dog that was seen on the boardwalk landed <eos>,False,False,VBD,15.82543659210205
The dog that was seen on the boardwalk hoped <eos>,False,False,VBD,20.134986877441406
The dog that was seen on the boardwalk escaped <eos>,False,False,VBD,16.522581100463867
The dog that was seen on the boardwalk manufactured <eos>,False,False,VBD,16.922142028808594
The dog that was seen on the boardwalk pulled <eos>,False,False,VBD,13.517189979553223
The dog that was seen on the boardwalk resumed <eos>,False,False,VBD,15.918103218078613
The dog that was seen on the boardwalk demanded <eos>,False,False,VBD,16.644580841064453
The dog that was seen on the boardwalk acknowledged <eos>,False,False,VBD,20.746978759765625
The dog that was seen on the boardwalk disappeared <eos>,False,False,VBD,11.328780174255371
The ship navigated off course was <eos>,True,True,VBD,9.74734115600586
The ship navigated off course were <eos>,True,True,VBD,14.358494758605957
The ship navigated off course had <eos>,True,True,VBD,12.694154739379883
The ship navigated off course became <eos>,True,True,VBD,14.7844820022583
The ship navigated off course did <eos>,True,True,VBD,14.354658126831055
The ship navigated off course began <eos>,True,True,VBD,14.507014274597168
The ship navigated off course said <eos>,True,True,VBD,16.261049270629883
The ship navigated off course took <eos>,True,True,VBD,14.233417510986328
The ship navigated off course died <eos>,True,True,VBD,18.24462890625
The ship navigated off course served <eos>,True,True,VBD,17.71137237548828
The ship navigated off course included <eos>,True,True,VBD,16.24690055847168
The ship navigated off course came <eos>,True,True,VBD,15.124482154846191
The ship navigated off course went <eos>,True,True,VBD,15.632373809814453
The ship navigated off course wrote <eos>,True,True,VBD,20.582365036010742
The ship navigated off course announced <eos>,True,True,VBD,21.097000122070312
The ship navigated off course appeared <eos>,True,True,VBD,17.335247039794922
The ship navigated off course remained <eos>,True,True,VBD,17.36811637878418
The ship navigated off course followed <eos>,True,True,VBD,13.96247386932373
The ship navigated off course gave <eos>,True,True,VBD,16.237430572509766
The ship navigated off course joined <eos>,True,True,VBD,18.617761611938477
The ship navigated off course reported <eos>,True,True,VBD,17.75477409362793
The ship navigated off course decided <eos>,True,True,VBD,18.78890037536621
The ship navigated off course added <eos>,True,True,VBD,20.13262939453125
The ship navigated off course closed <eos>,True,True,VBD,17.98118782043457
The ship navigated off course failed <eos>,True,True,VBD,17.39018440246582
The ship navigated off course lived <eos>,True,True,VBD,19.164688110351562
The ship navigated off course turned <eos>,True,True,VBD,16.201435089111328
The ship navigated off course wanted <eos>,True,True,VBD,21.533945083618164
The ship navigated off course attended <eos>,True,True,VBD,20.657358169555664
The ship navigated off course helped <eos>,True,True,VBD,16.393001556396484
The ship navigated off course grew <eos>,True,True,VBD,18.328893661499023
The ship navigated off course got <eos>,True,True,VBD,18.62041473388672
The ship navigated off course suffered <eos>,True,True,VBD,17.903249740600586
The ship navigated off course resulted <eos>,True,True,VBD,17.000585556030273
The ship navigated off course agreed <eos>,True,True,VBD,20.89469337463379
The ship navigated off course occurred <eos>,True,True,VBD,17.452472686767578
The ship navigated off course refused <eos>,True,True,VBD,22.355241775512695
The ship navigated off course showed <eos>,True,True,VBD,18.23182487487793
The ship navigated off course revealed <eos>,True,True,VBD,18.545095443725586
The ship navigated off course fell <eos>,True,True,VBD,16.263628005981445
The ship navigated off course argued <eos>,True,True,VBD,22.574304580688477
The ship navigated off course dropped <eos>,True,True,VBD,17.853897094726562
The ship navigated off course contributed <eos>,True,True,VBD,20.440418243408203
The ship navigated off course voted <eos>,True,True,VBD,22.0079402923584
The ship navigated off course declined <eos>,True,True,VBD,23.190359115600586
The ship navigated off course resigned <eos>,True,True,VBD,25.584280014038086
The ship navigated off course concluded <eos>,True,True,VBD,19.85746955871582
The ship navigated off course explained <eos>,True,True,VBD,22.357913970947266
The ship navigated off course participated <eos>,True,True,VBD,22.14912986755371
The ship navigated off course stopped <eos>,True,True,VBD,16.515100479125977
The ship navigated off course wounded <eos>,True,True,VBD,22.421192169189453
The ship navigated off course attracted <eos>,True,True,VBD,20.04072380065918
The ship navigated off course denied <eos>,True,True,VBD,22.27009391784668
The ship navigated off course happened <eos>,True,True,VBD,19.023813247680664
The ship navigated off course emerged <eos>,True,True,VBD,20.211505889892578
The ship navigated off course surrounded <eos>,True,True,VBD,17.166948318481445
The ship navigated off course seemed <eos>,True,True,VBD,16.430526733398438
The ship navigated off course traveled <eos>,True,True,VBD,17.967899322509766
The ship navigated off course responded <eos>,True,True,VBD,23.382366180419922
The ship navigated off course looked <eos>,True,True,VBD,18.10029411315918
The ship navigated off course landed <eos>,True,True,VBD,15.747859954833984
The ship navigated off course hoped <eos>,True,True,VBD,21.47498893737793
The ship navigated off course escaped <eos>,True,True,VBD,20.99094581604004
The ship navigated off course manufactured <eos>,True,True,VBD,23.063024520874023
The ship navigated off course pulled <eos>,True,True,VBD,18.670270919799805
The ship navigated off course resumed <eos>,True,True,VBD,18.538564682006836
The ship navigated off course demanded <eos>,True,True,VBD,19.478410720825195
The ship navigated off course acknowledged <eos>,True,True,VBD,23.16954803466797
The ship navigated off course disappeared <eos>,True,True,VBD,20.0931453704834
The ship that was navigated off course was <eos>,True,False,VBD,2.32074236869812
The ship that was navigated off course were <eos>,True,False,VBD,8.788749694824219
The ship that was navigated off course had <eos>,True,False,VBD,5.892075061798096
The ship that was navigated off course became <eos>,True,False,VBD,8.241047859191895
The ship that was navigated off course did <eos>,True,False,VBD,8.623974800109863
The ship that was navigated off course began <eos>,True,False,VBD,8.394546508789062
The ship that was navigated off course said <eos>,True,False,VBD,12.301552772521973
The ship that was navigated off course took <eos>,True,False,VBD,8.516927719116211
The ship that was navigated off course died <eos>,True,False,VBD,12.873468399047852
The ship that was navigated off course served <eos>,True,False,VBD,11.672651290893555
The ship that was navigated off course included <eos>,True,False,VBD,10.15270709991455
The ship that was navigated off course came <eos>,True,False,VBD,8.468876838684082
The ship that was navigated off course went <eos>,True,False,VBD,9.318347930908203
The ship that was navigated off course wrote <eos>,True,False,VBD,14.716750144958496
The ship that was navigated off course announced <eos>,True,False,VBD,15.640878677368164
The ship that was navigated off course appeared <eos>,True,False,VBD,11.508447647094727
The ship that was navigated off course remained <eos>,True,False,VBD,11.24477767944336
The ship that was navigated off course followed <eos>,True,False,VBD,11.241958618164062
The ship that was navigated off course gave <eos>,True,False,VBD,9.885603904724121
The ship that was navigated off course joined <eos>,True,False,VBD,12.605720520019531
The ship that was navigated off course reported <eos>,True,False,VBD,12.060323715209961
The ship that was navigated off course decided <eos>,True,False,VBD,13.334220886230469
The ship that was navigated off course added <eos>,True,False,VBD,13.190255165100098
The ship that was navigated off course closed <eos>,True,False,VBD,13.080831527709961
The ship that was navigated off course failed <eos>,True,False,VBD,10.676097869873047
The ship that was navigated off course lived <eos>,True,False,VBD,14.79655933380127
The ship that was navigated off course turned <eos>,True,False,VBD,10.624258995056152
The ship that was navigated off course wanted <eos>,True,False,VBD,16.139780044555664
The ship that was navigated off course attended <eos>,True,False,VBD,15.853622436523438
The ship that was navigated off course helped <eos>,True,False,VBD,10.746060371398926
The ship that was navigated off course grew <eos>,True,False,VBD,11.655673027038574
The ship that was navigated off course got <eos>,True,False,VBD,11.719871520996094
The ship that was navigated off course suffered <eos>,True,False,VBD,12.826994895935059
The ship that was navigated off course resulted <eos>,True,False,VBD,10.748882293701172
The ship that was navigated off course agreed <eos>,True,False,VBD,15.32361125946045
The ship that was navigated off course occurred <eos>,True,False,VBD,11.532794952392578
The ship that was navigated off course refused <eos>,True,False,VBD,15.152799606323242
The ship that was navigated off course showed <eos>,True,False,VBD,11.255364418029785
The ship that was navigated off course revealed <eos>,True,False,VBD,12.41353702545166
The ship that was navigated off course fell <eos>,True,False,VBD,10.104944229125977
The ship that was navigated off course argued <eos>,True,False,VBD,17.313716888427734
The ship that was navigated off course dropped <eos>,True,False,VBD,13.68527603149414
The ship that was navigated off course contributed <eos>,True,False,VBD,14.497325897216797
The ship that was navigated off course voted <eos>,True,False,VBD,16.296541213989258
The ship that was navigated off course declined <eos>,True,False,VBD,16.01278305053711
The ship that was navigated off course resigned <eos>,True,False,VBD,19.265621185302734
The ship that was navigated off course concluded <eos>,True,False,VBD,14.99436092376709
